User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
2901,37,Male,172,75,HIIT,79,571,131,6310,10.2,Medium,4.9,1.9,2033,79,38.4,28.5,Neutral,Fatigued
2902,40,Other,187,82,Cycling,74,651,94,10477,2.29,Low,4.6,1.9,3702,75,38.4,28.5,Neutral,Neutral
2903,27,Female,164,78,Yoga,34,748,117,14816,11.02,Low,7.1,1.9,2829,56,38.4,28.5,Neutral,Energized
2904,49,Male,188,91,HIIT,12,588,144,6787,5.77,Low,6.7,1.9,3649,53,38.4,28.5,Stressed,Neutral
2905,26,Male,171,65,Cardio,41,215,140,3342,11.49,Medium,6.7,1.9,3929,55,38.4,28.5,Stressed,Energized
2906,30,Male,176,78,Strength,67,780,142,18190,2.39,High,9.7,1.9,2855,87,38.4,28.5,Happy,Fatigued
2907,27,Other,183,76,HIIT,17,633,96,4719,12.1,Low,5.8,1.9,3115,54,38.4,28.5,Happy,Fatigued
2908,56,Male,154,55,Yoga,13,264,155,14937,2.4,High,5.8,1.9,1914,70,38.4,28.5,Happy,Fatigued
2909,38,Other,186,56,Yoga,41,578,177,14273,1.54,Medium,6.0,1.9,2198,68,38.4,28.5,Neutral,Energized
2910,21,Other,174,70,Strength,116,825,122,5529,11.34,Medium,7.0,1.9,3950,82,38.4,28.5,Stressed,Energized
2911,24,Male,171,96,Cycling,113,997,104,19883,14.85,Low,7.0,1.9,2804,53,38.4,28.5,Tired,Energized
2912,53,Other,156,79,Yoga,93,885,170,17615,4.91,High,7.9,1.9,2353,56,38.4,28.5,Stressed,Fatigued
2913,30,Male,199,83,Cardio,37,674,86,9629,10.5,Low,8.9,1.9,3728,71,38.4,28.5,Neutral,Energized
2914,24,Male,185,115,Cardio,85,807,141,8602,2.21,Low,4.7,1.9,3968,69,38.4,28.5,Neutral,Energized
2915,49,Male,165,57,Cycling,38,864,124,18054,11.69,High,5.5,1.9,3982,85,38.4,28.5,Tired,Neutral
2916,25,Other,153,63,Yoga,117,788,134,3690,13.22,High,8.0,1.9,3072,54,38.4,28.5,Stressed,Energized
2917,21,Female,158,97,Running,91,513,164,1608,14.33,Low,7.8,1.9,2696,53,38.4,28.5,Stressed,Fatigued
2918,19,Other,151,74,Yoga,67,319,135,10632,8.11,Medium,6.1,1.9,2623,78,38.4,28.5,Happy,Fatigued
2919,29,Male,190,110,Cycling,96,970,147,15558,0.78,High,9.4,1.9,2212,61,38.4,28.5,Tired,Energized
2920,28,Other,195,116,Strength,58,744,152,17144,8.04,High,6.9,1.9,2978,71,38.4,28.5,Tired,Fatigued
2921,33,Other,185,98,Cardio,81,847,86,11119,7.6,Medium,5.7,1.9,1537,85,38.4,28.5,Neutral,Neutral
2922,35,Female,174,97,Cycling,18,175,90,10712,5.19,Medium,8.7,1.9,3594,66,38.4,28.5,Stressed,Energized
2923,20,Other,177,77,Running,94,134,85,6299,2.2,Low,7.6,1.9,2239,74,38.4,28.5,Neutral,Fatigued
2924,52,Male,150,112,Running,46,148,173,8914,2.16,Medium,6.1,1.9,2025,54,38.4,28.5,Happy,Fatigued
2925,56,Male,175,112,Cardio,83,191,92,10075,8.54,High,4.3,1.9,3983,55,38.4,28.5,Tired,Fatigued
2926,51,Other,157,103,HIIT,76,812,84,13416,11.06,High,4.9,1.9,2222,82,38.4,28.5,Neutral,Neutral
2927,24,Other,166,78,Cardio,92,365,178,2183,13.01,Low,7.0,1.9,1834,73,38.4,28.5,Stressed,Fatigued
2928,21,Male,185,105,Strength,70,912,119,3954,8.31,High,4.9,1.9,3462,67,38.4,28.5,Tired,Energized
2929,38,Other,154,53,Cardio,84,387,155,2717,11.47,High,9.0,1.9,2848,75,38.4,28.5,Stressed,Fatigued
2930,54,Female,185,75,Yoga,46,646,134,2720,7.87,High,7.2,1.9,3110,54,38.4,28.5,Stressed,Neutral
2931,22,Female,170,100,Running,57,958,140,11390,6.33,Medium,6.5,1.9,2863,58,38.4,28.5,Stressed,Energized
2932,41,Male,158,53,Cardio,86,204,130,9513,5.43,Medium,4.6,1.9,3824,70,38.4,28.5,Stressed,Energized
2933,32,Female,169,104,Cycling,68,152,162,5794,5.54,Medium,8.6,1.9,2646,83,38.4,28.5,Stressed,Energized
2934,29,Male,157,116,Cardio,96,506,134,8903,10.14,Medium,9.4,1.9,3588,50,38.4,28.5,Tired,Energized
2935,18,Male,176,115,Cardio,80,642,138,16649,10.55,Low,8.8,1.9,3947,56,38.4,28.5,Happy,Fatigued
2936,22,Male,193,94,HIIT,102,973,169,4256,11.55,Medium,8.6,1.9,3570,55,38.4,28.5,Tired,Fatigued
2937,28,Female,167,50,Yoga,102,680,106,18009,6.44,Low,8.8,1.9,1692,70,38.4,28.5,Happy,Neutral
2938,40,Male,181,106,Strength,32,179,174,1097,4.47,Medium,7.2,1.9,1682,64,38.4,28.5,Stressed,Energized
2939,23,Other,184,99,Cycling,105,407,177,8760,3.63,High,9.8,1.9,2296,55,38.4,28.5,Happy,Energized
2940,32,Other,171,104,HIIT,26,431,135,8103,0.82,High,6.8,1.9,3512,78,38.4,28.5,Tired,Neutral
2941,24,Male,176,88,Cycling,93,825,169,9947,4.25,High,7.7,1.9,3214,72,38.4,28.5,Neutral,Energized
2942,27,Other,194,99,HIIT,82,234,163,11627,13.97,High,9.9,1.9,2988,84,38.4,28.5,Happy,Fatigued
2943,20,Female,197,106,Strength,52,709,98,13864,7.67,Medium,8.1,1.9,3992,74,38.4,28.5,Stressed,Fatigued
2944,48,Other,194,97,Cardio,33,297,109,12628,2.85,High,7.5,1.9,1990,71,38.4,28.5,Neutral,Neutral
2945,57,Other,173,113,Yoga,84,289,125,18458,8.88,Low,6.7,1.9,3017,84,38.4,28.5,Tired,Fatigued
2946,56,Male,151,105,Yoga,93,221,144,2720,1.41,High,6.6,1.9,2502,71,38.4,28.5,Happy,Neutral
2947,42,Male,172,117,Yoga,100,239,179,9104,10.89,Low,6.6,1.9,1529,72,38.4,28.5,Happy,Fatigued
2948,30,Other,153,112,Cycling,64,584,173,5053,10.64,Medium,9.3,1.9,3460,69,38.4,28.5,Happy,Neutral
2949,20,Other,174,103,Cardio,17,238,126,6633,9.4,High,9.9,1.9,1735,89,38.4,28.5,Tired,Neutral
2950,39,Other,178,108,Cardio,74,618,82,5194,4.72,High,7.3,1.9,2373,51,38.4,28.5,Tired,Neutral
2951,18,Female,181,72,Strength,95,359,89,15693,13.92,Medium,8.5,1.9,2467,76,38.4,28.5,Stressed,Neutral
2952,58,Male,176,108,Cycling,90,172,141,17964,4.33,Low,9.8,1.9,2900,57,38.4,28.5,Happy,Fatigued
2953,55,Female,166,61,Strength,112,757,171,11128,12.97,Medium,5.4,1.9,1887,56,38.4,28.5,Neutral,Energized
2954,41,Female,174,70,Yoga,21,410,154,13364,5.62,High,7.1,1.9,3680,66,38.4,28.5,Neutral,Neutral
2955,47,Male,167,99,Yoga,118,599,93,10904,1.79,High,8.0,1.9,3070,82,38.4,28.5,Happy,Fatigued
2956,48,Other,172,116,HIIT,79,204,170,5359,4.03,High,8.7,1.9,1753,57,38.4,28.5,Stressed,Fatigued
2957,18,Other,172,109,Cycling,107,181,114,2063,13.39,Low,9.6,1.9,2846,80,38.4,28.5,Tired,Fatigued
2958,25,Female,151,114,Yoga,118,947,88,6311,11.27,Low,5.6,1.9,1899,88,38.4,28.5,Happy,Fatigued
2959,18,Male,189,87,Running,19,670,123,14114,7.79,High,8.3,1.9,2254,59,38.4,28.5,Happy,Neutral
2960,49,Male,156,75,Cycling,114,666,90,12143,5.66,Low,5.6,1.9,2850,82,38.4,28.5,Neutral,Fatigued
2961,30,Other,176,77,Strength,73,541,101,4502,1.38,Medium,4.7,1.9,2799,56,38.4,28.5,Neutral,Energized
2962,41,Female,185,60,Strength,13,864,150,3529,5.69,High,6.7,1.9,1907,71,38.4,28.5,Happy,Fatigued
2963,19,Female,159,118,Cycling,104,537,111,10367,11.01,Low,5.5,1.9,3928,65,38.4,28.5,Neutral,Neutral
2964,31,Female,151,106,Strength,99,782,96,10186,8.07,High,6.1,1.9,3552,89,38.4,28.5,Neutral,Neutral
2965,42,Female,165,109,Cycling,13,262,110,11790,9.93,Medium,7.2,1.9,3804,83,38.4,28.5,Stressed,Energized
2966,21,Other,191,106,Running,59,168,119,4285,11.1,Medium,8.6,1.9,2143,78,38.4,28.5,Stressed,Neutral
2967,23,Other,179,107,Running,67,529,168,8298,12.12,Medium,7.3,1.9,2181,60,38.4,28.5,Tired,Energized
2968,52,Other,180,60,HIIT,58,393,174,13123,6.27,Medium,8.3,1.9,1895,62,38.4,28.5,Stressed,Fatigued
2969,56,Other,183,59,Cycling,38,870,138,2566,5.31,High,4.3,1.9,3779,52,38.4,28.5,Stressed,Neutral
2970,18,Other,175,69,Running,97,437,176,5070,7.74,Low,5.7,1.9,3990,67,38.4,28.5,Neutral,Fatigued
2971,19,Other,156,56,Yoga,115,438,167,2214,0.66,High,4.8,1.9,3415,76,38.4,28.5,Happy,Energized
2972,52,Male,199,66,Cardio,89,821,155,17989,7.93,High,8.2,1.9,1868,85,38.4,28.5,Neutral,Energized
2973,48,Male,183,80,Cycling,17,432,156,13804,4.02,High,5.3,1.9,2334,67,38.4,28.5,Stressed,Neutral
2974,21,Other,168,87,Yoga,45,474,84,12556,1.43,High,5.1,1.9,3221,60,38.4,28.5,Neutral,Neutral
2975,47,Male,157,79,Running,20,458,118,12167,8.98,High,8.4,1.9,2274,67,38.4,28.5,Tired,Neutral
2976,40,Other,155,74,HIIT,33,220,146,14350,10.56,Medium,6.7,1.9,3484,84,38.4,28.5,Happy,Fatigued
2977,33,Female,171,116,Yoga,23,955,157,2659,7.43,Low,5.4,1.9,1800,72,38.4,28.5,Happy,Energized
2978,20,Other,198,111,Running,100,764,159,1006,14.86,Low,6.6,1.9,3907,66,38.4,28.5,Stressed,Fatigued
2979,37,Female,186,80,Yoga,94,960,123,12346,8.33,Low,8.4,1.9,1534,69,38.4,28.5,Tired,Fatigued
2980,39,Other,193,59,Running,114,298,118,2225,3.7,High,4.3,1.9,2421,87,38.4,28.5,Tired,Fatigued
2981,19,Other,154,81,Yoga,91,436,133,13220,2.02,Low,9.9,1.9,1667,63,38.4,28.5,Neutral,Fatigued
2982,50,Male,197,82,HIIT,54,930,123,3010,2.28,Medium,8.7,1.9,2706,89,38.4,28.5,Happy,Neutral
2983,44,Other,178,88,HIIT,75,332,172,16093,14.66,Low,6.7,1.9,1524,52,38.4,28.5,Stressed,Neutral
2984,59,Other,197,75,Running,106,623,89,4750,14.9,Low,5.0,1.9,1996,57,38.4,28.5,Stressed,Energized
2985,31,Other,176,79,Running,81,513,112,15550,6.39,Low,6.0,1.9,2807,68,38.4,28.5,Stressed,Neutral
2986,21,Other,166,98,Yoga,26,460,81,17361,9.67,Medium,8.5,1.9,3377,51,38.4,28.5,Happy,Neutral
2987,27,Male,188,91,HIIT,59,409,161,5476,4.59,High,8.7,1.9,2623,67,38.4,28.5,Neutral,Fatigued
2988,43,Female,197,53,Running,76,763,170,11316,14.8,Low,4.9,1.9,3949,81,38.4,28.5,Stressed,Fatigued
2989,29,Female,172,86,Strength,49,562,148,17414,10.78,Low,5.0,1.9,3437,58,38.4,28.5,Neutral,Neutral
2990,50,Other,183,112,HIIT,72,755,138,7938,5.74,Low,8.7,1.9,1711,72,38.4,28.5,Stressed,Energized
2991,48,Male,161,117,Strength,34,328,169,17783,1.47,High,4.5,1.9,3462,59,38.4,28.5,Stressed,Neutral
2992,20,Male,189,56,Yoga,52,573,115,4733,11.86,Medium,8.0,1.9,2513,75,38.4,28.5,Neutral,Fatigued
2993,33,Female,190,107,HIIT,101,845,99,15989,12.64,Low,7.5,1.9,1978,61,38.4,28.5,Happy,Energized
2994,37,Male,180,71,Cardio,84,865,138,19318,13.1,High,9.3,1.9,1964,68,38.4,28.5,Happy,Fatigued
2995,55,Male,178,113,Cardio,89,837,133,4352,11.65,Medium,7.7,1.9,3327,74,38.4,28.5,Neutral,Energized
2996,48,Male,158,62,Yoga,58,782,119,17290,6.2,High,7.5,1.9,2128,68,38.4,28.5,Tired,Neutral
2997,55,Other,177,93,HIIT,94,463,113,9891,9.8,Low,4.0,1.9,3424,59,38.4,28.5,Stressed,Fatigued
2998,31,Other,179,108,Strength,106,687,127,10007,6.42,High,9.0,1.9,3671,63,38.4,28.5,Happy,Fatigued
2999,51,Male,190,96,Yoga,53,496,158,18803,5.22,Low,9.8,1.9,3831,79,38.4,28.5,Tired,Energized
3000,24,Male,191,106,Running,88,124,152,11111,6.11,Low,6.6,1.9,2845,73,38.4,28.5,Neutral,Energized
3001,42,Male,162,75,HIIT,51,418,81,3017,9.61,High,8.4,1.9,3331,68,38.4,28.5,Happy,Energized
3002,31,Other,185,80,Yoga,75,324,135,19626,6.92,Medium,5.8,1.9,2845,69,38.4,28.5,Happy,Fatigued
3003,55,Male,168,80,Yoga,62,976,137,2077,8.83,Medium,7.4,1.9,2082,82,38.4,28.5,Happy,Energized
3004,27,Other,179,119,Strength,43,399,156,18357,3.03,High,5.8,1.9,3959,78,38.4,28.5,Tired,Neutral
3005,51,Female,160,63,Yoga,47,370,103,14785,3.5,High,8.1,1.9,3110,58,38.4,28.5,Neutral,Energized
3006,19,Other,187,76,Running,46,134,126,16532,3.56,High,5.6,1.9,3535,52,38.4,28.5,Stressed,Fatigued
3007,24,Female,198,114,Yoga,20,797,155,13472,7.95,Medium,7.1,1.9,2462,71,38.4,28.5,Stressed,Energized
3008,43,Male,196,118,Yoga,66,983,120,4468,6.74,High,8.6,1.9,2464,65,38.4,28.5,Neutral,Neutral
3009,52,Other,191,117,Strength,43,289,145,12414,3.96,High,6.6,1.9,2882,86,38.4,28.5,Tired,Neutral
3010,57,Female,150,65,Strength,100,986,106,7270,3.97,Medium,9.8,1.9,3831,84,38.4,28.5,Neutral,Fatigued
3011,19,Male,180,107,Running,61,697,136,14194,3.31,High,7.9,1.9,3162,73,38.4,28.5,Happy,Energized
3012,42,Other,175,79,Running,107,189,98,2411,14.2,Medium,4.3,1.9,2132,70,38.4,28.5,Happy,Fatigued
3013,28,Other,189,74,Strength,72,978,176,18913,14.98,High,9.2,1.9,2821,78,38.4,28.5,Neutral,Neutral
3014,54,Other,190,83,HIIT,98,482,150,9059,5.75,Low,4.8,1.9,1902,64,38.4,28.5,Happy,Energized
3015,19,Female,153,101,Yoga,109,836,116,9280,8.23,Low,5.0,1.9,2874,66,38.4,28.5,Happy,Neutral
3016,38,Male,186,103,Yoga,28,942,166,19748,1.32,Medium,4.6,1.9,3357,86,38.4,28.5,Tired,Energized
3017,37,Male,164,88,Strength,11,304,161,11364,4.77,High,7.8,1.9,2953,73,38.4,28.5,Happy,Energized
3018,24,Other,178,55,HIIT,57,712,155,14104,11.18,Low,5.6,1.9,3688,77,38.4,28.5,Stressed,Neutral
3019,19,Other,159,110,Running,84,321,154,11010,8.62,High,7.3,1.9,2467,59,38.4,28.5,Tired,Neutral
3020,36,Other,181,72,Cycling,10,447,122,17485,9.62,Low,6.2,1.9,3004,68,38.4,28.5,Stressed,Energized
3021,23,Other,192,74,Strength,23,725,147,10497,9.71,High,8.0,1.9,1535,80,38.4,28.5,Stressed,Fatigued
3022,19,Female,191,70,Cycling,14,387,153,4236,1.58,High,4.5,1.9,3513,76,38.4,28.5,Stressed,Energized
3023,31,Other,168,106,Cardio,83,147,179,11151,14.37,Medium,6.4,1.9,2990,64,38.4,28.5,Happy,Energized
3024,23,Other,183,117,Cardio,68,935,115,1753,3.12,High,6.0,1.9,3138,72,38.4,28.5,Happy,Energized
3025,36,Other,185,88,HIIT,72,372,147,15482,3.25,Low,6.8,1.9,2700,75,38.4,28.5,Stressed,Energized
3026,35,Male,193,66,HIIT,96,528,90,13958,12.55,Medium,9.0,1.9,2699,60,38.4,28.5,Stressed,Fatigued
3027,41,Male,181,64,Yoga,109,900,162,17229,8.96,Low,9.0,1.9,2420,61,38.4,28.5,Neutral,Energized
3028,56,Female,151,114,HIIT,69,143,146,5607,2.8,Low,7.7,1.9,2700,86,38.4,28.5,Tired,Energized
3029,54,Female,156,117,HIIT,51,550,158,10420,13.99,High,9.1,1.9,2904,89,38.4,28.5,Happy,Fatigued
3030,51,Female,180,64,Running,80,218,170,3109,14.14,High,7.2,1.9,3738,77,38.4,28.5,Tired,Fatigued
3031,28,Other,194,80,Strength,48,902,149,16647,8.92,Low,6.8,1.9,1975,89,38.4,28.5,Neutral,Energized
3032,52,Female,179,63,HIIT,52,273,133,15121,2.66,Low,4.2,1.9,2993,73,38.4,28.5,Stressed,Energized
3033,36,Female,175,105,Cycling,111,241,170,19085,11.21,High,6.3,1.9,3240,55,38.4,28.5,Stressed,Fatigued
3034,29,Male,195,96,Cycling,99,761,150,18051,8.65,High,5.8,1.9,3295,52,38.4,28.5,Happy,Energized
3035,22,Female,163,69,Strength,25,926,94,11751,8.08,Medium,9.7,1.9,2559,60,38.4,28.5,Tired,Energized
3036,30,Other,152,66,Running,13,278,179,9310,14.73,High,5.5,1.9,3650,77,38.4,28.5,Neutral,Fatigued
3037,27,Female,151,100,Cardio,104,935,167,15079,7.92,High,5.6,1.9,2295,84,38.4,28.5,Tired,Neutral
3038,53,Female,161,102,Cardio,119,865,91,18282,7.72,Medium,8.1,1.9,2378,86,38.4,28.5,Stressed,Neutral
3039,28,Male,192,75,Yoga,29,870,135,6807,4.82,Low,7.0,1.9,2584,78,38.4,28.5,Tired,Energized
3040,56,Other,166,102,Strength,11,990,146,12063,8.28,High,4.7,1.9,1734,82,38.4,28.5,Happy,Fatigued
3041,23,Other,174,71,Cardio,114,572,167,2695,13.63,High,9.0,1.9,1814,52,38.4,28.5,Happy,Fatigued
3042,32,Female,166,53,Cardio,60,357,110,16786,8.93,High,7.8,1.9,2784,52,38.4,28.5,Tired,Energized
3043,45,Female,188,80,Yoga,112,457,130,9381,13.47,Low,5.1,1.9,3770,81,38.4,28.5,Happy,Energized
3044,53,Other,185,96,Cycling,101,465,123,13808,10.5,Medium,6.5,1.9,2880,52,38.4,28.5,Stressed,Fatigued
3045,52,Male,163,72,Cardio,38,767,159,2429,10.23,High,6.9,1.9,2390,79,38.4,28.5,Neutral,Neutral
3046,19,Other,161,104,Cycling,58,685,131,1047,11.83,High,7.8,1.9,2660,83,38.4,28.5,Tired,Fatigued
3047,36,Other,155,114,Running,20,401,151,17128,13.39,High,7.9,1.9,2086,89,38.4,28.5,Stressed,Neutral
3048,29,Female,176,81,Cardio,83,500,152,16162,5.37,Low,5.4,1.9,3175,61,38.4,28.5,Happy,Energized
3049,20,Female,171,110,Running,90,245,124,3095,6.86,High,9.2,1.9,2245,76,38.4,28.5,Tired,Energized
3050,27,Other,169,92,Strength,83,856,176,3834,8.96,Medium,8.3,1.9,2027,69,38.4,28.5,Stressed,Energized
3051,48,Other,177,119,Yoga,110,921,123,8603,4.19,Low,4.5,1.9,1928,59,38.4,28.5,Neutral,Energized
3052,24,Male,186,94,Running,63,660,92,4222,1.96,Medium,8.6,1.9,3148,88,38.4,28.5,Stressed,Energized
3053,32,Female,165,71,Strength,91,474,146,13795,10.56,Medium,9.5,1.9,2282,70,38.4,28.5,Tired,Neutral
3054,40,Other,151,59,Running,107,978,133,5772,10.3,Medium,5.7,1.9,3555,87,38.4,28.5,Neutral,Energized
3055,42,Other,153,104,HIIT,17,988,97,5467,2.05,Low,5.3,1.9,3507,63,38.4,28.5,Stressed,Energized
3056,46,Female,197,71,Yoga,107,179,125,5836,7.49,High,9.0,1.9,2729,51,38.4,28.5,Neutral,Neutral
3057,32,Other,188,54,HIIT,25,957,162,6561,1.08,High,5.2,1.9,1503,63,38.4,28.5,Tired,Energized
3058,40,Male,153,97,Yoga,44,408,106,17041,3.3,High,7.9,1.9,2346,74,38.4,28.5,Tired,Neutral
3059,48,Male,194,53,Running,31,506,85,12585,5.67,High,10.0,1.9,3907,69,38.4,28.5,Neutral,Fatigued
3060,53,Male,173,113,HIIT,83,102,141,14983,8.73,Medium,5.9,1.9,2872,52,38.4,28.5,Happy,Neutral
3061,41,Other,173,53,Strength,80,843,105,6715,0.57,Low,5.5,1.9,3934,71,38.4,28.5,Happy,Energized
3062,18,Female,180,83,Cycling,85,339,105,10148,3.12,Low,8.1,1.9,2400,60,38.4,28.5,Happy,Energized
3063,51,Female,156,111,Strength,84,432,125,14384,14.69,High,5.4,1.9,1757,51,38.4,28.5,Happy,Fatigued
3064,57,Male,150,51,Yoga,78,611,153,14554,7.86,Medium,6.3,1.9,3170,86,38.4,28.5,Stressed,Energized
3065,27,Male,167,86,Strength,104,286,127,19936,12.69,Low,8.9,1.9,2665,77,38.4,28.5,Happy,Energized
3066,20,Male,184,92,Strength,45,106,178,12990,8.88,High,8.9,1.9,3085,75,38.4,28.5,Tired,Energized
3067,37,Female,167,70,Yoga,105,360,85,6614,1.82,Medium,4.1,1.9,3117,60,38.4,28.5,Happy,Energized
3068,28,Other,151,103,HIIT,80,837,129,5185,4.27,Low,9.7,1.9,3528,84,38.4,28.5,Neutral,Energized
3069,44,Other,159,81,Cardio,82,457,110,7050,9.06,High,5.3,1.9,3283,88,38.4,28.5,Tired,Neutral
3070,32,Female,165,117,Running,12,715,117,5289,8.17,Low,7.0,1.9,2651,52,38.4,28.5,Tired,Energized
3071,23,Male,195,104,HIIT,42,280,175,6817,10.9,Low,9.3,1.9,3155,59,38.4,28.5,Neutral,Fatigued
3072,34,Other,169,116,Yoga,35,851,83,14985,4.18,Low,8.2,1.9,2702,71,38.4,28.5,Happy,Neutral
3073,19,Other,156,79,Yoga,64,971,178,19298,11.84,Low,8.8,1.9,1624,64,38.4,28.5,Tired,Energized
3074,37,Male,190,71,Running,79,509,155,3094,14.79,High,7.7,1.9,2993,88,38.4,28.5,Happy,Energized
3075,54,Female,175,111,Strength,52,986,128,9101,8.71,Low,6.1,1.9,2122,52,38.4,28.5,Neutral,Energized
3076,19,Other,151,69,Cycling,46,144,88,2586,11.64,Medium,4.3,1.9,3248,55,38.4,28.5,Stressed,Neutral
3077,20,Male,163,97,Cycling,66,234,138,8160,13.72,Medium,8.7,1.9,3737,67,38.4,28.5,Happy,Fatigued
3078,20,Female,195,116,Cardio,80,408,115,17442,1.3,Low,4.9,1.9,3372,84,38.4,28.5,Stressed,Fatigued
3079,28,Male,173,51,HIIT,98,788,153,8278,10.77,Medium,7.6,1.9,2071,60,38.4,28.5,Tired,Neutral
3080,32,Other,188,97,HIIT,93,691,113,1914,6.74,Low,9.1,1.9,3530,65,38.4,28.5,Stressed,Fatigued
3081,46,Other,159,102,Cycling,96,457,178,9821,5.21,Low,6.6,1.9,2361,53,38.4,28.5,Tired,Energized
3082,24,Female,162,62,Yoga,13,497,101,4355,5.11,Medium,4.5,1.9,3422,65,38.4,28.5,Happy,Fatigued
3083,22,Female,188,73,Cycling,89,133,175,14784,9.63,Low,5.3,1.9,2518,50,38.4,28.5,Neutral,Neutral
3084,41,Male,165,75,Running,27,635,82,11145,2.0,High,7.8,1.9,2033,61,38.4,28.5,Happy,Neutral
3085,30,Other,162,112,HIIT,101,492,127,8508,6.25,Medium,9.6,1.9,2128,51,38.4,28.5,Stressed,Neutral
3086,33,Male,196,54,Yoga,13,670,111,3517,5.25,High,6.3,1.9,2348,66,38.4,28.5,Stressed,Fatigued
3087,22,Male,193,112,Cardio,83,588,158,5355,7.08,Medium,9.1,1.9,3848,68,38.4,28.5,Stressed,Neutral
3088,53,Male,160,73,HIIT,101,911,177,12103,14.85,High,4.4,1.9,2235,51,38.4,28.5,Tired,Energized
3089,19,Other,171,92,HIIT,32,653,170,17576,10.67,Medium,4.6,1.9,3960,85,38.4,28.5,Neutral,Energized
3090,48,Female,190,76,Cycling,78,596,144,17842,12.76,Medium,7.5,1.9,2474,71,38.4,28.5,Neutral,Fatigued
3091,58,Male,193,54,Cycling,10,865,142,11321,11.68,Medium,9.0,1.9,2974,86,38.4,28.5,Stressed,Fatigued
3092,36,Female,152,115,Running,62,476,171,12989,9.54,Low,9.4,1.9,2969,54,38.4,28.5,Stressed,Fatigued
3093,56,Male,186,84,Yoga,64,863,146,6367,6.64,Low,6.5,1.9,1604,61,38.4,28.5,Tired,Energized
3094,23,Other,175,86,HIIT,60,847,86,6023,1.02,High,9.3,1.9,2512,82,38.4,28.5,Tired,Neutral
3095,30,Female,188,66,Cycling,97,835,162,6942,8.89,Low,4.3,1.9,3777,65,38.4,28.5,Tired,Energized
3096,18,Other,184,113,Cycling,103,948,101,15836,11.47,Low,7.0,1.9,3854,70,38.4,28.5,Neutral,Neutral
3097,40,Male,199,64,Yoga,109,719,136,3369,3.59,High,9.8,1.9,1845,58,38.4,28.5,Neutral,Fatigued
3098,41,Female,198,86,Cardio,93,198,153,17996,14.26,Low,4.2,1.9,3385,86,38.4,28.5,Tired,Neutral
3099,32,Female,156,86,HIIT,108,595,91,1203,13.64,Low,7.7,1.9,2661,52,38.4,28.5,Happy,Energized
3100,51,Male,192,79,Cycling,42,224,171,17411,14.03,High,5.3,1.9,2059,74,38.4,28.5,Tired,Energized
3101,52,Male,157,92,Running,46,978,125,15640,11.51,Medium,8.0,1.9,3645,70,38.4,28.5,Stressed,Energized
3102,48,Other,166,102,Running,90,619,158,2473,9.89,Medium,8.0,1.9,1779,67,38.4,28.5,Tired,Energized
3103,42,Male,182,76,HIIT,103,207,164,10183,6.31,High,10.0,1.9,3579,76,38.4,28.5,Happy,Neutral
3104,40,Male,193,104,Cardio,40,738,114,16153,7.53,Medium,9.3,1.9,3677,50,38.4,28.5,Neutral,Energized
3105,54,Other,194,98,Running,91,110,179,12453,4.81,Low,7.9,1.9,2535,89,38.4,28.5,Happy,Fatigued
3106,45,Female,161,80,HIIT,72,102,129,6038,12.71,Medium,6.0,1.9,1837,83,38.4,28.5,Happy,Fatigued
3107,28,Other,193,88,Cardio,60,837,173,8300,13.66,Low,8.1,1.9,2652,63,38.4,28.5,Tired,Energized
3108,29,Female,165,80,Cycling,77,785,174,17607,12.6,High,4.9,1.9,1814,78,38.4,28.5,Neutral,Neutral
3109,44,Male,174,72,Cycling,39,979,122,15668,10.66,Medium,9.9,1.9,3336,79,38.4,28.5,Tired,Neutral
3110,50,Female,168,117,HIIT,26,217,85,13273,10.06,High,8.0,1.9,3715,73,38.4,28.5,Stressed,Fatigued
3111,34,Female,169,56,Running,100,896,143,3932,4.99,Medium,7.8,1.9,1604,66,38.4,28.5,Tired,Fatigued
3112,33,Other,159,63,Cycling,28,417,88,3508,2.2,Medium,8.1,1.9,2268,57,38.4,28.5,Happy,Energized
3113,53,Other,197,76,Running,71,869,81,10672,10.55,Low,8.9,1.9,1506,83,38.4,28.5,Happy,Energized
3114,58,Other,185,89,Cycling,24,227,171,12826,14.84,Medium,8.0,1.9,3811,52,38.4,28.5,Neutral,Energized
3115,43,Female,155,111,HIIT,55,827,131,1736,8.7,Medium,4.0,1.9,3704,78,38.4,28.5,Happy,Neutral
3116,53,Female,169,116,HIIT,73,364,176,2283,0.9,Low,9.3,1.9,1630,73,38.4,28.5,Stressed,Energized
3117,45,Other,183,55,HIIT,113,650,154,3224,6.96,Low,5.5,1.9,2502,75,38.4,28.5,Happy,Energized
3118,28,Male,181,114,HIIT,70,242,177,5130,2.26,Low,4.1,1.9,2679,59,38.4,28.5,Stressed,Energized
3119,31,Female,150,79,Yoga,104,213,129,1017,8.54,High,7.5,1.9,2674,59,38.4,28.5,Happy,Fatigued
3120,19,Female,178,66,Cardio,84,658,129,16683,14.45,High,7.6,1.9,3276,63,38.4,28.5,Neutral,Neutral
